user_id,R,F,Rscore,Fscore,RFM,User_Label
[103582986],13,9,0,0,00,重要挽留客户
[103585097],18,12,1,0,10,重要发展客户
[103592049],35,1,1,0,10,重要发展客户
[103595250],16,10,0,0,00,重要挽留客户
[103600156],12,21,0,1,01,重要保持客户
[103606020],13,20,0,1,01,重要保持客户
[103606138],24,1,1,0,10,重要发展客户
[103610059],12,23,0,1,01,重要保持客户
[103633934],13,24,0,1,01,重要保持客户
[103636959],24,1,1,0,10,重要发展客户
[103653287],27,3,1,0,10,重要发展客户
[103664180],17,4,0,0,00,重要挽留客户
[103673316],18,12,1,0,10,重要发展客户
[103696022],12,5,0,0,00,重要挽留客户
[103704577],16,20,0,1,01,重要保持客户
[103728744],15,11,0,0,00,重要挽留客户
[103750164],17,18,0,1,01,重要保持客户
[103767458],12,35,0,1,01,重要保持客户
[103781365],18,11,1,0,10,重要发展客户
[103802946],14,8,0,0,00,重要挽留客户
[103812524],12,37,0,1,01,重要保持客户
[103842377],15,5,0,0,00,重要挽留客户
[103856044],37,2,1,0,10,重要发展客户
[103871858],16,23,0,1,01,重要保持客户
[103891828],14,37,0,1,01,重要保持客户
[103898055],12,16,0,1,01,重要保持客户
[103929468],18,3,1,0,10,重要发展客户
[103936681],15,3,0,0,00,重要挽留客户
[103947735],18,15,1,1,11,重要价值客户
[103962421],13,59,0,1,01,重要保持客户
[103963543],17,8,0,0,00,重要挽留客户
[103969154],18,13,1,0,10,重要发展客户
[103980016],12,10,0,0,00,重要挽留客户
[104003037],14,10,0,0,00,重要挽留客户
[104007279],13,8,0,0,00,重要挽留客户
[104014368],14,8,0,0,00,重要挽留客户
[104016986],22,5,1,0,10,重要发展客户
[104084848],15,65,0,1,01,重要保持客户
[104091023],12,15,0,1,01,重要保持客户
[104117045],15,6,0,0,00,重要挽留客户
[104135842],14,28,0,1,01,重要保持客户
[104139699],15,23,0,1,01,重要保持客户
[104143619],14,13,0,0,00,重要挽留客户
[104164603],17,24,0,1,01,重要保持客户
[104174972],16,5,0,0,00,重要挽留客户
[104191148],17,8,0,0,00,重要挽留客户
[104200605],12,11,0,0,00,重要挽留客户
[104221274],15,11,0,0,00,重要挽留客户
[104226556],27,2,1,0,10,重要发展客户
[104250260],13,7,0,0,00,重要挽留客户
[104298835],18,19,1,1,11,重要价值客户
[104321764],16,2,0,0,00,重要挽留客户
[104342607],22,3,1,0,10,重要发展客户
[104356019],22,3,1,0,10,重要发展客户
[104394218],31,5,1,0,10,重要发展客户
[104411157],14,3,0,0,00,重要挽留客户
[104456945],28,16,1,1,11,重要价值客户
[104468262],32,5,1,0,10,重要发展客户
[104479798],15,15,0,1,01,重要保持客户
[104533434],12,10,0,0,00,重要挽留客户
[104541497],18,16,1,1,11,重要价值客户
[104551817],16,11,0,0,00,重要挽留客户
[104569658],26,26,1,1,11,重要价值客户
[104587852],18,9,1,0,10,重要发展客户
[104597620],13,31,0,1,01,重要保持客户
[104611414],20,6,1,0,10,重要发展客户
[104613070],18,9,1,0,10,重要发展客户
[104635996],18,20,1,1,11,重要价值客户
[104639948],42,1,1,0,10,重要发展客户
[104641941],17,8,0,0,00,重要挽留客户
[104664128],14,7,0,0,00,重要挽留客户
[104683710],12,32,0,1,01,重要保持客户
[104688634],22,2,1,0,10,重要发展客户
[104728454],31,1,1,0,10,重要发展客户
[104732482],14,21,0,1,01,重要保持客户
[104735935],12,20,0,1,01,重要保持客户
[104775475],13,10,0,0,00,重要挽留客户
[104777513],12,52,0,1,01,重要保持客户
[104790588],14,6,0,0,00,重要挽留客户
[104792616],18,8,1,0,10,重要发展客户
[104794506],35,1,1,0,10,重要发展客户
[104797997],26,4,1,0,10,重要发展客户
[104800287],18,12,1,0,10,重要发展客户
[104804964],18,8,1,0,10,重要发展客户
[104811265],15,11,0,0,00,重要挽留客户
[104815377],31,3,1,0,10,重要发展客户
[104816721],16,19,0,1,01,重要保持客户
[104842277],17,5,0,0,00,重要挽留客户
[104849552],22,8,1,0,10,重要发展客户
[104859881],29,2,1,0,10,重要发展客户
[104884471],18,33,1,1,11,重要价值客户
[104937626],26,10,1,0,10,重要发展客户
[104939761],15,3,0,0,00,重要挽留客户
[104976623],34,1,1,0,10,重要发展客户
[104994810],15,35,0,1,01,重要保持客户
[104997704],14,4,0,0,00,重要挽留客户
[105006722],31,4,1,0,10,重要发展客户
[105019487],13,20,0,1,01,重要保持客户
[105026849],13,66,0,1,01,重要保持客户
[105038469],18,8,1,0,10,重要发展客户
[105069110],12,19,0,1,01,重要保持客户
[105089571],15,10,0,0,00,重要挽留客户
[105105740],14,12,0,0,00,重要挽留客户
[105190158],18,13,1,0,10,重要发展客户
[105256165],13,9,0,0,00,重要挽留客户
[105271091],12,17,0,1,01,重要保持客户
[105278727],18,10,1,0,10,重要发展客户
[105288851],13,58,0,1,01,重要保持客户
[105309216],15,7,0,0,00,重要挽留客户
[105310641],12,11,0,0,00,重要挽留客户
[105313845],13,45,0,1,01,重要保持客户
[105346865],12,46,0,1,01,重要保持客户
[105397406],21,9,1,0,10,重要发展客户
[105417760],17,4,0,0,00,重要挽留客户
[105419801],12,16,0,1,01,重要保持客户
[105424913],31,5,1,0,10,重要发展客户
[105425480],18,4,1,0,10,重要发展客户
[105454547],12,21,0,1,01,重要保持客户
[105460457],15,12,0,0,00,重要挽留客户
[105485068],12,16,0,1,01,重要保持客户
[105548494],21,7,1,0,10,重要发展客户
[105556357],14,4,0,0,00,重要挽留客户
[105591337],12,8,0,0,00,重要挽留客户
[105591402],13,7,0,0,00,重要挽留客户
[105601174],24,2,1,0,10,重要发展客户
[105603256],16,6,0,0,00,重要挽留客户
[105616401],18,51,1,1,11,重要价值客户
[105617429],14,26,0,1,01,重要保持客户
[105627255],16,2,0,0,00,重要挽留客户
[105630599],14,1,0,0,00,重要挽留客户
[105632814],18,4,1,0,10,重要发展客户
[105632849],17,4,0,0,00,重要挽留客户
[105638508],12,17,0,1,01,重要保持客户
[105684766],15,5,0,0,00,重要挽留客户
[105732108],21,10,1,0,10,重要发展客户
[105744471],13,35,0,1,01,重要保持客户
[105766349],13,5,0,0,00,重要挽留客户
[105767363],29,2,1,0,10,重要发展客户
[105770829],17,7,0,0,00,重要挽留客户
[105788199],18,9,1,0,10,重要发展客户
[105805037],19,4,1,0,10,重要发展客户
[105825066],21,3,1,0,10,重要发展客户
[105825623],28,1,1,0,10,重要发展客户
[105835220],16,6,0,0,00,重要挽留客户
[105836892],18,12,1,0,10,重要发展客户
[105837655],12,21,0,1,01,重要保持客户
[105863986],14,20,0,1,01,重要保持客户
[105870926],18,4,1,0,10,重要发展客户
[105871343],14,12,0,0,00,重要挽留客户
[105875466],14,6,0,0,00,重要挽留客户
[105887770],12,40,0,1,01,重要保持客户
[105913380],31,3,1,0,10,重要发展客户
[105919960],26,17,1,1,11,重要价值客户
[105969268],21,2,1,0,10,重要发展客户
[106021995],32,7,1,0,10,重要发展客户
[106025785],16,9,0,0,00,重要挽留客户
[106029601],18,3,1,0,10,重要发展客户
[106053650],12,8,0,0,00,重要挽留客户
[106058919],18,7,1,0,10,重要发展客户
[106083110],12,8,0,0,00,重要挽留客户
[106090167],13,17,0,1,01,重要保持客户
[106108402],18,5,1,0,10,重要发展客户
[106109243],14,4,0,0,00,重要挽留客户
[106145444],15,12,0,0,00,重要挽留客户
[106175697],26,7,1,0,10,重要发展客户
[106198386],15,4,0,0,00,重要挽留客户
[106230218],15,9,0,0,00,重要挽留客户
[106281403],13,4,0,0,00,重要挽留客户
[106286487],17,6,0,0,00,重要挽留客户
[106291812],16,1,0,0,00,重要挽留客户
[106295017],19,1,1,0,10,重要发展客户
[106320112],22,33,1,1,11,重要价值客户
[106335674],12,22,0,1,01,重要保持客户
[106341626],16,9,0,0,00,重要挽留客户
[106342906],12,48,0,1,01,重要保持客户
[106349878],26,3,1,0,10,重要发展客户
[106383829],16,6,0,0,00,重要挽留客户
[106397319],17,8,0,0,00,重要挽留客户
[106416249],14,44,0,1,01,重要保持客户
[106422256],12,10,0,0,00,重要挽留客户
[106452871],18,6,1,0,10,重要发展客户
[106457937],18,3,1,0,10,重要发展客户
[106469828],21,19,1,1,11,重要价值客户
[106498387],13,46,0,1,01,重要保持客户
[106547164],12,5,0,0,00,重要挽留客户
[106551398],20,9,1,0,10,重要发展客户
[106557109],20,9,1,0,10,重要发展客户
[106573767],18,3,1,0,10,重要发展客户
[106586433],12,6,0,0,00,重要挽留客户
[106627467],14,7,0,0,00,重要挽留客户
[106634442],15,23,0,1,01,重要保持客户
[106640087],36,2,1,0,10,重要发展客户
[106645011],14,14,0,1,01,重要保持客户
[106672791],18,9,1,0,10,重要发展客户
[106679589],13,7,0,0,00,重要挽留客户
[106747333],14,4,0,0,00,重要挽留客户
[106753864],19,5,1,0,10,重要发展客户
[106783624],12,55,0,1,01,重要保持客户
[106815559],18,18,1,1,11,重要价值客户
[106821106],17,1,0,0,00,重要挽留客户
[106834015],23,7,1,0,10,重要发展客户
[106863941],15,3,0,0,00,重要挽留客户
[106873777],18,4,1,0,10,重要发展客户
[106896403],20,6,1,0,10,重要发展客户
[106926411],14,22,0,1,01,重要保持客户
[106937011],18,26,1,1,11,重要价值客户
[106976106],15,7,0,0,00,重要挽留客户
[106998000],41,4,1,0,10,重要发展客户
[107034437],14,43,0,1,01,重要保持客户
[107047436],18,20,1,1,11,重要价值客户
[107066825],27,1,1,0,10,重要发展客户
[107102683],17,6,0,0,00,重要挽留客户
[107109917],25,8,1,0,10,重要发展客户
[107113176],12,17,0,1,01,重要保持客户
[107174628],12,3,0,0,00,重要挽留客户
[107201114],24,1,1,0,10,重要发展客户
[107209058],12,95,0,1,01,重要保持客户
[107223716],18,9,1,0,10,重要发展客户
[107272478],16,1,0,0,00,重要挽留客户
[107287661],13,14,0,1,01,重要保持客户
[107301929],13,26,0,1,01,重要保持客户
[107315106],18,1,1,0,10,重要发展客户
[107318300],35,1,1,0,10,重要发展客户
[107322212],14,7,0,0,00,重要挽留客户
[107323711],35,2,1,0,10,重要发展客户
[107324439],12,10,0,0,00,重要挽留客户
[107351947],17,10,0,0,00,重要挽留客户
[107376559],17,22,0,1,01,重要保持客户
[107377446],18,27,1,1,11,重要价值客户
[107389711],27,1,1,0,10,重要发展客户
[107413843],12,12,0,0,00,重要挽留客户
[107416583],12,6,0,0,00,重要挽留客户
[107452984],26,8,1,0,10,重要发展客户
[107453308],19,4,1,0,10,重要发展客户
[107471039],33,4,1,0,10,重要发展客户
[107475844],34,2,1,0,10,重要发展客户
[107487112],15,46,0,1,01,重要保持客户
[107552130],12,5,0,0,00,重要挽留客户
[107583783],12,19,0,1,01,重要保持客户
[107604892],12,5,0,0,00,重要挽留客户
[107621692],22,14,1,1,11,重要价值客户
[107628666],19,27,1,1,11,重要价值客户
[107653308],13,9,0,0,00,重要挽留客户
[107680357],23,10,1,0,10,重要发展客户
[107683230],17,9,0,0,00,重要挽留客户
[107720462],18,2,1,0,10,重要发展客户
[107726623],12,29,0,1,01,重要保持客户
[107754808],15,1,0,0,00,重要挽留客户
[107756063],17,8,0,0,00,重要挽留客户
[107765078],14,28,0,1,01,重要保持客户
[107765105],14,7,0,0,00,重要挽留客户
[107787981],13,2,0,0,00,重要挽留客户
[107824319],17,9,0,0,00,重要挽留客户
[107830601],20,7,1,0,10,重要发展客户
[107857272],12,10,0,0,00,重要挽留客户
[107859322],12,18,0,1,01,重要保持客户
[107868172],17,22,0,1,01,重要保持客户
[107874169],15,71,0,1,01,重要保持客户
[107882320],12,26,0,1,01,重要保持客户
[107936760],12,9,0,0,00,重要挽留客户
[107949449],21,1,1,0,10,重要发展客户
[107952284],17,25,0,1,01,重要保持客户
[107954360],17,10,0,0,00,重要挽留客户
[107997857],18,6,1,0,10,重要发展客户
[108039936],15,10,0,0,00,重要挽留客户
[108043652],26,1,1,0,10,重要发展客户
[108049747],20,8,1,0,10,重要发展客户
[108051466],16,25,0,1,01,重要保持客户
[108070698],12,23,0,1,01,重要保持客户
[108087298],16,11,0,0,00,重要挽留客户
[108100952],26,5,1,0,10,重要发展客户
[108129951],32,3,1,0,10,重要发展客户
[108149624],18,7,1,0,10,重要发展客户
[108154737],18,13,1,0,10,重要发展客户
[108168148],19,13,1,0,10,重要发展客户
[108179658],12,10,0,0,00,重要挽留客户
[108212684],13,29,0,1,01,重要保持客户
[108260948],12,10,0,0,00,重要挽留客户
[108266017],15,50,0,1,01,重要保持客户
[108287275],17,6,0,0,00,重要挽留客户
[108317810],17,7,0,0,00,重要挽留客户
[108331566],12,3,0,0,00,重要挽留客户
[108355591],20,4,1,0,10,重要发展客户
[108369002],15,30,0,1,01,重要保持客户
[108371838],13,8,0,0,00,重要挽留客户
[108378461],14,4,0,0,00,重要挽留客户
[108404535],16,23,0,1,01,重要保持客户
[108427185],19,10,1,0,10,重要发展客户
[108472858],21,7,1,0,10,重要发展客户
[108473071],12,20,0,1,01,重要保持客户
[108481171],19,4,1,0,10,重要发展客户
[108511715],22,1,1,0,10,重要发展客户
[108527493],12,6,0,0,00,重要挽留客户
[108535249],23,4,1,0,10,重要发展客户
[108546559],12,13,0,0,00,重要挽留客户
[108551465],15,12,0,0,00,重要挽留客户
[108583520],15,5,0,0,00,重要挽留客户
[108673661],14,9,0,0,00,重要挽留客户
[108704609],26,12,1,0,10,重要发展客户
[108712668],12,3,0,0,00,重要挽留客户
[108728269],21,7,1,0,10,重要发展客户
[108748058],12,26,0,1,01,重要保持客户
[108750800],22,7,1,0,10,重要发展客户
[108755598],13,24,0,1,01,重要保持客户
[108770715],17,6,0,0,00,重要挽留客户
[108784707],14,2,0,0,00,重要挽留客户
[108786121],17,10,0,0,00,重要挽留客户
[108789051],29,25,1,1,11,重要价值客户
[108797805],15,6,0,0,00,重要挽留客户
[108810522],14,39,0,1,01,重要保持客户
[108829095],12,49,0,1,01,重要保持客户
[108870608],18,11,1,0,10,重要发展客户
[108871998],18,5,1,0,10,重要发展客户
[108879821],12,28,0,1,01,重要保持客户
[108890194],16,3,0,0,00,重要挽留客户
[108903035],23,1,1,0,10,重要发展客户
[108903107],14,11,0,0,00,重要挽留客户
[108912700],13,21,0,1,01,重要保持客户
[108919322],16,9,0,0,00,重要挽留客户
[108945253],18,3,1,0,10,重要发展客户
[108952067],18,5,1,0,10,重要发展客户
[108957791],18,4,1,0,10,重要发展客户
[108969823],13,4,0,0,00,重要挽留客户
[108983810],21,1,1,0,10,重要发展客户
[108995680],13,7,0,0,00,重要挽留客户
[109003876],18,6,1,0,10,重要发展客户
[109005178],16,60,0,1,01,重要保持客户
[109012414],26,8,1,0,10,重要发展客户
[109016093],24,1,1,0,10,重要发展客户
[109048285],12,26,0,1,01,重要保持客户
[109056742],18,9,1,0,10,重要发展客户
[109059873],16,24,0,1,01,重要保持客户
[109084676],12,27,0,1,01,重要保持客户
[109097995],12,21,0,1,01,重要保持客户
[109099701],22,1,1,0,10,重要发展客户
[109127316],12,27,0,1,01,重要保持客户
[109128473],12,19,0,1,01,重要保持客户
[109129708],16,8,0,0,00,重要挽留客户
[109155337],16,20,0,1,01,重要保持客户
[109179391],12,13,0,0,00,重要挽留客户
[109193357],23,5,1,0,10,重要发展客户
[109197587],16,7,0,0,00,重要挽留客户
[109226434],24,8,1,0,10,重要发展客户
[109255415],26,2,1,0,10,重要发展客户
[109257851],29,9,1,0,10,重要发展客户
[109258006],12,28,0,1,01,重要保持客户
[109280382],15,34,0,1,01,重要保持客户
[109331295],33,2,1,0,10,重要发展客户
[109382445],18,3,1,0,10,重要发展客户
[109390378],25,2,1,0,10,重要发展客户
[109400391],13,20,0,1,01,重要保持客户
[109410073],14,6,0,0,00,重要挽留客户
[109421576],39,1,1,0,10,重要发展客户
[109493411],38,3,1,0,10,重要发展客户
[109522308],12,8,0,0,00,重要挽留客户
[109522508],15,19,0,1,01,重要保持客户
[109529376],14,3,0,0,00,重要挽留客户
[109533593],12,17,0,1,01,重要保持客户
[109548579],13,23,0,1,01,重要保持客户
[109553291],16,11,0,0,00,重要挽留客户
[109560964],16,26,0,1,01,重要保持客户
[109562333],15,10,0,0,00,重要挽留客户
[109568364],23,2,1,0,10,重要发展客户
[109597580],18,1,1,0,10,重要发展客户
[109613455],13,64,0,1,01,重要保持客户
[109623749],12,6,0,0,00,重要挽留客户
[109639486],12,12,0,0,00,重要挽留客户
[109647745],14,26,0,1,01,重要保持客户
[109657854],16,2,0,0,00,重要挽留客户
[109662797],24,8,1,0,10,重要发展客户
[109678791],27,8,1,0,10,重要发展客户
[109687773],18,19,1,1,11,重要价值客户
[109689227],30,16,1,1,11,重要价值客户
[109689683],13,49,0,1,01,重要保持客户
[109698871],12,13,0,0,00,重要挽留客户
[109705911],14,7,0,0,00,重要挽留客户
[109711418],13,22,0,1,01,重要保持客户
[109714912],18,6,1,0,10,重要发展客户
[109716139],16,6,0,0,00,重要挽留客户
[109732215],26,10,1,0,10,重要发展客户
[109772113],19,7,1,0,10,重要发展客户
[109793878],17,13,0,0,00,重要挽留客户
[109820331],13,3,0,0,00,重要挽留客户
[109823995],16,4,0,0,00,重要挽留客户
[109856177],13,8,0,0,00,重要挽留客户
[109856189],23,2,1,0,10,重要发展客户
[109859583],19,12,1,0,10,重要发展客户
[109870419],16,1,0,0,00,重要挽留客户
[109891166],19,10,1,0,10,重要发展客户
[109893417],18,54,1,1,11,重要价值客户
[109911889],14,16,0,1,01,重要保持客户
[109921488],18,6,1,0,10,重要发展客户
[109927373],14,21,0,1,01,重要保持客户
[109928088],13,38,0,1,01,重要保持客户
[109938282],14,54,0,1,01,重要保持客户
[109939909],13,26,0,1,01,重要保持客户
[109978933],17,41,0,1,01,重要保持客户
[110007607],12,65,0,1,01,重要保持客户
[110017091],12,16,0,1,01,重要保持客户
[110033398],12,81,0,1,01,重要保持客户
[110037242],12,50,0,1,01,重要保持客户
[110043519],18,11,1,0,10,重要发展客户
[110058496],19,3,1,0,10,重要发展客户
[110058610],12,10,0,0,00,重要挽留客户
[110061776],15,9,0,0,00,重要挽留客户
[110074552],15,4,0,0,00,重要挽留客户
[110106082],13,6,0,0,00,重要挽留客户
[110122107],18,7,1,0,10,重要发展客户
[110128323],17,3,0,0,00,重要挽留客户
[110137127],12,8,0,0,00,重要挽留客户
[110154099],18,1,1,0,10,重要发展客户
[110201893],15,13,0,0,00,重要挽留客户
[110205306],18,13,1,0,10,重要发展客户
[110208146],12,12,0,0,00,重要挽留客户
[110229753],17,4,0,0,00,重要挽留客户
[110253038],19,5,1,0,10,重要发展客户
[110258310],25,12,1,0,10,重要发展客户
[110262333],13,35,0,1,01,重要保持客户
[110276286],15,12,0,0,00,重要挽留客户
[110278377],19,9,1,0,10,重要发展客户
[110285639],38,3,1,0,10,重要发展客户
[110297620],14,30,0,1,01,重要保持客户
[110309128],28,1,1,0,10,重要发展客户
[110313549],40,1,1,0,10,重要发展客户
[110327133],14,15,0,1,01,重要保持客户
[110370435],12,5,0,0,00,重要挽留客户
[110374516],18,10,1,0,10,重要发展客户
[110378808],18,4,1,0,10,重要发展客户
[110418606],21,2,1,0,10,重要发展客户
[110423160],16,6,0,0,00,重要挽留客户
[110430105],32,1,1,0,10,重要发展客户
[110434555],35,1,1,0,10,重要发展客户
[110450175],24,3,1,0,10,重要发展客户
[110483148],15,35,0,1,01,重要保持客户
[110522016],12,2,0,0,00,重要挽留客户
[110528594],34,4,1,0,10,重要发展客户
[110532180],41,1,1,0,10,重要发展客户
[110561108],25,6,1,0,10,重要发展客户
[110601488],13,3,0,0,00,重要挽留客户
[110603493],15,12,0,0,00,重要挽留客户
[110609527],36,4,1,0,10,重要发展客户
[110612304],17,14,0,1,01,重要保持客户
[110615671],13,16,0,1,01,重要保持客户
[110659116],12,10,0,0,00,重要挽留客户
[110664771],12,38,0,1,01,重要保持客户
[110666558],32,7,1,0,10,重要发展客户
[110690572],13,14,0,1,01,重要保持客户
[110697285],31,1,1,0,10,重要发展客户
[110731834],24,2,1,0,10,重要发展客户
[110734521],23,3,1,0,10,重要发展客户
[110762953],18,6,1,0,10,重要发展客户
[110828957],15,6,0,0,00,重要挽留客户
[110844468],15,18,0,1,01,重要保持客户
[110849747],17,10,0,0,00,重要挽留客户
[110873850],16,11,0,0,00,重要挽留客户
[110883373],12,66,0,1,01,重要保持客户
[110893699],15,6,0,0,00,重要挽留客户
[110948075],14,7,0,0,00,重要挽留客户
[110954163],13,37,0,1,01,重要保持客户
[110973740],17,11,0,0,00,重要挽留客户
[110976685],12,130,0,1,01,重要保持客户
[110989739],12,58,0,1,01,重要保持客户
[111035639],12,9,0,0,00,重要挽留客户
[111035741],14,4,0,0,00,重要挽留客户
[111041160],12,27,0,1,01,重要保持客户
[111041306],19,4,1,0,10,重要发展客户
[111058819],19,13,1,0,10,重要发展客户
[111073682],19,3,1,0,10,重要发展客户
[111124413],18,9,1,0,10,重要发展客户
[111144279],18,10,1,0,10,重要发展客户
[111167137],17,12,0,0,00,重要挽留客户
[111173414],17,16,0,1,01,重要保持客户
[111181181],12,2,0,0,00,重要挽留客户
[111195634],25,10,1,0,10,重要发展客户
[111213707],13,10,0,0,00,重要挽留客户
[111232777],12,4,0,0,00,重要挽留客户
[111236021],22,2,1,0,10,重要发展客户
[111238404],13,4,0,0,00,重要挽留客户
[111240351],15,12,0,0,00,重要挽留客户
[111246826],19,11,1,0,10,重要发展客户
[111276571],13,15,0,1,01,重要保持客户
[111311037],19,13,1,0,10,重要发展客户
[111322415],26,2,1,0,10,重要发展客户
[111325865],19,13,1,0,10,重要发展客户
[111363768],30,2,1,0,10,重要发展客户
[111415929],12,7,0,0,00,重要挽留客户
[111459626],12,11,0,0,00,重要挽留客户
[111474212],29,25,1,1,11,重要价值客户
[111481622],16,6,0,0,00,重要挽留客户
[111486485],16,5,0,0,00,重要挽留客户
[111492650],18,1,1,0,10,重要发展客户
[111497529],13,5,0,0,00,重要挽留客户
[111509835],13,3,0,0,00,重要挽留客户
[111518720],15,12,0,0,00,重要挽留客户
[111527414],12,3,0,0,00,重要挽留客户
[111595300],15,22,0,1,01,重要保持客户
[111598255],14,12,0,0,00,重要挽留客户
[111612020],18,2,1,0,10,重要发展客户
[111616816],14,6,0,0,00,重要挽留客户
[111665868],16,23,0,1,01,重要保持客户
[111691361],20,8,1,0,10,重要发展客户
[111695487],12,12,0,0,00,重要挽留客户
[111714241],26,4,1,0,10,重要发展客户
[111752966],21,7,1,0,10,重要发展客户
[111768420],19,4,1,0,10,重要发展客户
[111786935],17,33,0,1,01,重要保持客户
[111800667],13,13,0,0,00,重要挽留客户
[111820958],13,10,0,0,00,重要挽留客户
[111823061],15,9,0,0,00,重要挽留客户
[111835944],14,5,0,0,00,重要挽留客户
[111842678],12,10,0,0,00,重要挽留客户
[111850848],15,4,0,0,00,重要挽留客户
[111894319],17,17,0,1,01,重要保持客户
[111901362],12,14,0,1,01,重要保持客户
[111909694],17,11,0,0,00,重要挽留客户
[111922941],15,9,0,0,00,重要挽留客户
[111926750],14,11,0,0,00,重要挽留客户
[111943165],14,16,0,1,01,重要保持客户
[111947361],12,4,0,0,00,重要挽留客户
[111957230],17,13,0,0,00,重要挽留客户
[111961699],13,23,0,1,01,重要保持客户
[111974132],12,5,0,0,00,重要挽留客户
[112000366],18,3,1,0,10,重要发展客户
[112009033],13,8,0,0,00,重要挽留客户
[112037904],18,17,1,1,11,重要价值客户
[112040827],15,3,0,0,00,重要挽留客户
[112044266],12,35,0,1,01,重要保持客户
[112063876],15,9,0,0,00,重要挽留客户
[112125475],16,12,0,0,00,重要挽留客户
[112128042],21,4,1,0,10,重要发展客户
[112131404],19,9,1,0,10,重要发展客户
[112133723],15,11,0,0,00,重要挽留客户
[112142417],16,73,0,1,01,重要保持客户
[112148241],27,7,1,0,10,重要发展客户
[112171699],13,48,0,1,01,重要保持客户
[112186714],14,26,0,1,01,重要保持客户
[112198319],14,36,0,1,01,重要保持客户
[112217162],14,1,0,0,00,重要挽留客户
[112230173],39,6,1,0,10,重要发展客户
[112284483],12,17,0,1,01,重要保持客户
[112303688],29,1,1,0,10,重要发展客户
[112317649],15,26,0,1,01,重要保持客户
[112322814],13,44,0,1,01,重要保持客户
[112329101],15,2,0,0,00,重要挽留客户
[112342350],17,29,0,1,01,重要保持客户
[112345599],12,4,0,0,00,重要挽留客户
[112382240],15,19,0,1,01,重要保持客户
[112401993],15,11,0,0,00,重要挽留客户
[112417191],27,2,1,0,10,重要发展客户
[112424443],12,5,0,0,00,重要挽留客户
[112470845],14,16,0,1,01,重要保持客户
[112479773],29,6,1,0,10,重要发展客户
[112485959],42,1,1,0,10,重要发展客户
[112487640],17,4,0,0,00,重要挽留客户
[112499569],24,6,1,0,10,重要发展客户
[112503956],13,24,0,1,01,重要保持客户
[112504072],14,13,0,0,00,重要挽留客户
[112539954],18,30,1,1,11,重要价值客户
[112549071],22,2,1,0,10,重要发展客户
[112550524],31,3,1,0,10,重要发展客户
[112561774],12,14,0,1,01,重要保持客户
[112570004],16,51,0,1,01,重要保持客户
[112589064],36,2,1,0,10,重要发展客户
[112628188],22,2,1,0,10,重要发展客户
[112632735],14,6,0,0,00,重要挽留客户
[112642306],37,2,1,0,10,重要发展客户
[112649389],27,3,1,0,10,重要发展客户
[112676402],24,1,1,0,10,重要发展客户
[112684530],19,3,1,0,10,重要发展客户
[112706018],12,43,0,1,01,重要保持客户
[112707614],15,26,0,1,01,重要保持客户
[112711623],12,25,0,1,01,重要保持客户
[112747648],18,34,1,1,11,重要价值客户
[112747800],15,10,0,0,00,重要挽留客户
[112747871],37,1,1,0,10,重要发展客户
[112771759],14,4,0,0,00,重要挽留客户
[112806422],13,6,0,0,00,重要挽留客户
[112819908],42,2,1,0,10,重要发展客户
[112843988],17,3,0,0,00,重要挽留客户
[112846816],18,5,1,0,10,重要发展客户
[112891397],14,27,0,1,01,重要保持客户
[112900189],14,11,0,0,00,重要挽留客户
[112917606],14,2,0,0,00,重要挽留客户
[112938311],14,9,0,0,00,重要挽留客户
[112941292],15,6,0,0,00,重要挽留客户
[112955522],35,1,1,0,10,重要发展客户
[112956623],21,3,1,0,10,重要发展客户
[112976136],13,15,0,1,01,重要保持客户
[113025576],14,1,0,0,00,重要挽留客户
[113043990],21,2,1,0,10,重要发展客户
[113050567],15,9,0,0,00,重要挽留客户
[113056510],15,1,0,0,00,重要挽留客户
[113078957],15,75,0,1,01,重要保持客户
[113104667],17,13,0,0,00,重要挽留客户
[113114470],13,28,0,1,01,重要保持客户
[113127968],19,11,1,0,10,重要发展客户
[113134393],14,7,0,0,00,重要挽留客户
[113135549],12,6,0,0,00,重要挽留客户
[113230398],18,12,1,0,10,重要发展客户
[113248155],14,6,0,0,00,重要挽留客户
[113250631],13,10,0,0,00,重要挽留客户
[113278851],19,7,1,0,10,重要发展客户
[113285889],30,1,1,0,10,重要发展客户
[113305568],13,16,0,1,01,重要保持客户
[113309982],12,2,0,0,00,重要挽留客户
[113323725],13,23,0,1,01,重要保持客户
[113367173],18,5,1,0,10,重要发展客户
[113370250],15,9,0,0,00,重要挽留客户
[113395983],20,2,1,0,10,重要发展客户
[113396592],17,27,0,1,01,重要保持客户
[113398892],14,10,0,0,00,重要挽留客户
[113404246],35,4,1,0,10,重要发展客户
[113410981],18,4,1,0,10,重要发展客户
[113418436],18,7,1,0,10,重要发展客户
[113421475],22,2,1,0,10,重要发展客户
[113431690],13,99,0,1,01,重要保持客户
[113445602],42,1,1,0,10,重要发展客户
[113461928],29,2,1,0,10,重要发展客户
[113469201],15,3,0,0,00,重要挽留客户
[113484173],19,10,1,0,10,重要发展客户
[113512295],25,2,1,0,10,重要发展客户
[113516306],13,47,0,1,01,重要保持客户
[113537369],12,18,0,1,01,重要保持客户
[113552018],15,27,0,1,01,重要保持客户
