user_id,行为时间差,行为次数,AOV,R,F,Rscore,Fscore,RFM,User_Label
115876596,30,1018,3.0,27.0,4.0,1.0,0.0,10.0,重要发展客户
115899915,30,1438,2.9565217391304346,15.0,23.0,0.0,1.0,1.0,重要保持客户
115912928,30,1421,2.9285714285714284,15.0,14.0,0.0,1.0,1.0,重要保持客户
115923281,30,252,2.75,12.0,8.0,0.0,0.0,0.0,重要挽留客户
115949891,30,296,2.2,16.0,5.0,0.0,0.0,0.0,重要挽留客户
116014140,30,2694,3.0,18.0,9.0,1.0,0.0,10.0,重要发展客户
116049086,30,12214,2.9696969696969697,13.0,33.0,0.0,1.0,1.0,重要保持客户
116059925,30,755,2.8666666666666667,18.0,30.0,1.0,1.0,11.0,重要价值客户
116071825,29,408,2.25,13.0,16.0,0.0,1.0,1.0,重要保持客户
116101597,28,5119,2.966666666666667,25.0,30.0,1.0,1.0,11.0,重要价值客户
116113058,27,1032,2.8181818181818183,18.0,11.0,1.0,0.0,10.0,重要发展客户
116114060,26,3740,3.0,34.0,3.0,1.0,0.0,10.0,重要发展客户
116123751,28,192,3.0,31.0,2.0,1.0,0.0,10.0,重要发展客户
116142598,29,769,3.0,17.0,7.0,0.0,0.0,0.0,重要挽留客户
116162717,10,71,3.0,26.0,1.0,1.0,0.0,10.0,重要发展客户
116166066,30,1037,2.764705882352941,13.0,17.0,0.0,1.0,1.0,重要保持客户
116187349,28,555,3.0,39.0,1.0,1.0,0.0,10.0,重要发展客户
116202034,23,158,3.0,34.0,1.0,1.0,0.0,10.0,重要发展客户
116217587,7,278,,,,,,,
116217792,29,964,2.8333333333333335,16.0,12.0,0.0,0.0,0.0,重要挽留客户
116218729,30,1081,3.0,14.0,3.0,0.0,0.0,0.0,重要挽留客户
116223148,30,2103,2.9411764705882355,18.0,17.0,1.0,1.0,11.0,重要价值客户
116230289,28,593,2.75,14.0,8.0,0.0,0.0,0.0,重要挽留客户
116232438,30,3513,2.9574468085106385,12.0,47.0,0.0,1.0,1.0,重要保持客户
116251035,25,29,,,,,,,
116252021,29,854,2.909090909090909,13.0,11.0,0.0,0.0,0.0,重要挽留客户
116259421,29,1727,2.6666666666666665,42.0,3.0,1.0,0.0,10.0,重要发展客户
116264632,30,1749,3.0,13.0,15.0,0.0,1.0,1.0,重要保持客户
116277143,26,627,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
116288141,29,1009,3.0,18.0,8.0,1.0,0.0,10.0,重要发展客户
116307746,30,728,2.892857142857143,18.0,28.0,1.0,1.0,11.0,重要价值客户
116324656,30,3401,3.0,12.0,31.0,0.0,1.0,1.0,重要保持客户
116329106,30,2348,2.9344262295081966,12.0,61.0,0.0,1.0,1.0,重要保持客户
116331874,29,1181,2.875,13.0,8.0,0.0,0.0,0.0,重要挽留客户
116349225,30,1203,2.4,12.0,15.0,0.0,1.0,1.0,重要保持客户
116355229,29,1979,2.9444444444444446,14.0,18.0,0.0,1.0,1.0,重要保持客户
116369265,2,144,3.0,12.0,6.0,0.0,0.0,0.0,重要挽留客户
116383415,19,561,3.0,20.0,6.0,1.0,0.0,10.0,重要发展客户
116384466,30,2492,2.8,14.0,5.0,0.0,0.0,0.0,重要挽留客户
116399303,29,389,3.0,13.0,7.0,0.0,0.0,0.0,重要挽留客户
116409191,30,2185,3.0,16.0,9.0,0.0,0.0,0.0,重要挽留客户
116421782,29,1069,3.0,18.0,7.0,1.0,0.0,10.0,重要发展客户
116434661,23,92,3.0,29.0,2.0,1.0,0.0,10.0,重要发展客户
116435616,25,663,3.0,18.0,8.0,1.0,0.0,10.0,重要发展客户
116439419,29,135,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
116457916,18,95,,,,,,,
116473435,30,750,3.0,12.0,14.0,0.0,1.0,1.0,重要保持客户
116476393,28,290,2.8,12.0,10.0,0.0,0.0,0.0,重要挽留客户
116481997,30,2660,2.9473684210526314,12.0,38.0,0.0,1.0,1.0,重要保持客户
116489495,19,94,2.7142857142857144,12.0,7.0,0.0,0.0,0.0,重要挽留客户
116509312,30,2000,3.0,18.0,5.0,1.0,0.0,10.0,重要发展客户
116511286,12,54,1.5,18.0,2.0,1.0,0.0,10.0,重要发展客户
116520218,30,1448,2.8823529411764706,12.0,17.0,0.0,1.0,1.0,重要保持客户
116527079,30,1511,3.0,14.0,14.0,0.0,1.0,1.0,重要保持客户
116554148,30,426,3.0,25.0,4.0,1.0,0.0,10.0,重要发展客户
116566595,27,57,,,,,,,
116566844,30,671,3.0,18.0,9.0,1.0,0.0,10.0,重要发展客户
116567678,29,1326,2.935483870967742,15.0,31.0,0.0,1.0,1.0,重要保持客户
116601750,30,2899,3.0,15.0,14.0,0.0,1.0,1.0,重要保持客户
116601793,30,740,3.0,21.0,6.0,1.0,0.0,10.0,重要发展客户
116625593,28,519,3.0,40.0,1.0,1.0,0.0,10.0,重要发展客户
116660455,30,556,3.0,18.0,13.0,1.0,0.0,10.0,重要发展客户
116678892,25,1009,3.0,15.0,5.0,0.0,0.0,0.0,重要挽留客户
116695180,30,970,,,,,,,
116718712,30,865,2.857142857142857,30.0,7.0,1.0,0.0,10.0,重要发展客户
116718992,30,1447,2.857142857142857,13.0,14.0,0.0,1.0,1.0,重要保持客户
116720981,30,3696,2.7413793103448274,12.0,58.0,0.0,1.0,1.0,重要保持客户
116723232,29,540,,,,,,,
116730636,29,1330,2.7,13.0,40.0,0.0,1.0,1.0,重要保持客户
116731919,28,298,3.0,15.0,9.0,0.0,0.0,0.0,重要挽留客户
116746068,24,216,2.6666666666666665,21.0,3.0,1.0,0.0,10.0,重要发展客户
116746209,30,2093,3.0,13.0,17.0,0.0,1.0,1.0,重要保持客户
116751277,16,396,3.0,40.0,1.0,1.0,0.0,10.0,重要发展客户
116752723,29,693,2.6923076923076925,14.0,13.0,0.0,0.0,0.0,重要挽留客户
116760272,25,54,3.0,14.0,1.0,0.0,0.0,0.0,重要挽留客户
116763688,30,797,2.8333333333333335,12.0,18.0,0.0,1.0,1.0,重要保持客户
116772653,30,2627,2.9411764705882355,14.0,17.0,0.0,1.0,1.0,重要保持客户
116778753,23,50,3.0,18.0,2.0,1.0,0.0,10.0,重要发展客户
116799988,21,427,2.0,31.0,1.0,1.0,0.0,10.0,重要发展客户
116836049,30,1701,2.9411764705882355,14.0,17.0,0.0,1.0,1.0,重要保持客户
116849663,23,311,3.0,25.0,1.0,1.0,0.0,10.0,重要发展客户
116851361,27,1876,2.888888888888889,17.0,9.0,0.0,0.0,0.0,重要挽留客户
116852827,30,967,3.0,18.0,19.0,1.0,1.0,11.0,重要价值客户
116867259,30,4502,3.0,13.0,33.0,0.0,1.0,1.0,重要保持客户
116878499,27,271,3.0,12.0,4.0,0.0,0.0,0.0,重要挽留客户
116888859,27,305,3.0,18.0,4.0,1.0,0.0,10.0,重要发展客户
116896377,26,587,3.0,30.0,5.0,1.0,0.0,10.0,重要发展客户
116918377,27,891,2.888888888888889,15.0,9.0,0.0,0.0,0.0,重要挽留客户
116931309,30,1123,2.888888888888889,16.0,9.0,0.0,0.0,0.0,重要挽留客户
116936170,29,1112,2.888888888888889,14.0,18.0,0.0,1.0,1.0,重要保持客户
116936810,30,2547,2.75,14.0,8.0,0.0,0.0,0.0,重要挽留客户
117003325,30,1780,3.0,19.0,17.0,1.0,1.0,11.0,重要价值客户
117006290,30,4354,2.618181818181818,13.0,55.0,0.0,1.0,1.0,重要保持客户
117026591,30,9333,2.611111111111111,13.0,36.0,0.0,1.0,1.0,重要保持客户
117044327,30,2049,3.0,18.0,7.0,1.0,0.0,10.0,重要发展客户
117044710,30,1129,2.9473684210526314,13.0,19.0,0.0,1.0,1.0,重要保持客户
117063879,15,249,3.0,34.0,1.0,1.0,0.0,10.0,重要发展客户
117111233,29,284,2.0,19.0,1.0,1.0,0.0,10.0,重要发展客户
117112100,28,17,,,,,,,
117155106,28,724,3.0,40.0,1.0,1.0,0.0,10.0,重要发展客户
117184380,30,1312,3.0,18.0,5.0,1.0,0.0,10.0,重要发展客户
117196810,11,93,3.0,37.0,2.0,1.0,0.0,10.0,重要发展客户
117221482,29,1098,3.0,41.0,1.0,1.0,0.0,10.0,重要发展客户
117222178,30,1676,3.0,15.0,17.0,0.0,1.0,1.0,重要保持客户
117226243,29,250,,,,,,,
117228712,30,591,3.0,14.0,5.0,0.0,0.0,0.0,重要挽留客户
117257401,30,412,2.6666666666666665,14.0,6.0,0.0,0.0,0.0,重要挽留客户
117260033,30,462,3.0,16.0,4.0,0.0,0.0,0.0,重要挽留客户
117262198,29,647,3.0,13.0,2.0,0.0,0.0,0.0,重要挽留客户
117269642,30,1394,2.769230769230769,12.0,13.0,0.0,0.0,0.0,重要挽留客户
117274933,30,1967,2.85,13.0,20.0,0.0,1.0,1.0,重要保持客户
117287549,28,1600,2.0,15.0,3.0,0.0,0.0,0.0,重要挽留客户
117293466,30,1356,3.0,15.0,33.0,0.0,1.0,1.0,重要保持客户
117300067,22,206,,,,,,,
117301497,30,7500,2.8421052631578947,12.0,19.0,0.0,1.0,1.0,重要保持客户
117327134,30,2695,2.8656716417910446,12.0,67.0,0.0,1.0,1.0,重要保持客户
117336781,28,511,3.0,19.0,3.0,1.0,0.0,10.0,重要发展客户
117347969,29,1319,2.739130434782609,12.0,23.0,0.0,1.0,1.0,重要保持客户
117373774,22,859,2.8125,22.0,16.0,1.0,1.0,11.0,重要价值客户
117396268,30,1864,2.9523809523809526,13.0,21.0,0.0,1.0,1.0,重要保持客户
117418421,30,1025,3.0,13.0,15.0,0.0,1.0,1.0,重要保持客户
117419378,30,1476,3.0,28.0,2.0,1.0,0.0,10.0,重要发展客户
117484104,9,368,,,,,,,
117489231,25,8,3.0,42.0,1.0,1.0,0.0,10.0,重要发展客户
117502210,29,394,,,,,,,
117517120,15,42,,,,,,,
117521652,29,541,3.0,16.0,6.0,0.0,0.0,0.0,重要挽留客户
117523208,20,727,3.0,33.0,5.0,1.0,0.0,10.0,重要发展客户
117544930,30,3318,2.8947368421052633,13.0,19.0,0.0,1.0,1.0,重要保持客户
117547978,30,357,2.8,14.0,20.0,0.0,1.0,1.0,重要保持客户
117551753,28,88,,,,,,,
117554302,29,412,3.0,12.0,3.0,0.0,0.0,0.0,重要挽留客户
117597296,28,1463,2.6538461538461537,12.0,26.0,0.0,1.0,1.0,重要保持客户
117606829,30,367,2.8260869565217392,15.0,23.0,0.0,1.0,1.0,重要保持客户
117643320,30,1508,3.0,14.0,3.0,0.0,0.0,0.0,重要挽留客户
117659143,30,3490,2.8444444444444446,15.0,45.0,0.0,1.0,1.0,重要保持客户
117659423,28,453,2.75,12.0,12.0,0.0,0.0,0.0,重要挽留客户
117674807,30,1135,3.0,20.0,12.0,1.0,0.0,10.0,重要发展客户
117681959,30,854,2.7254901960784315,14.0,51.0,0.0,1.0,1.0,重要保持客户
117684032,29,566,2.8636363636363638,14.0,22.0,0.0,1.0,1.0,重要保持客户
117694161,30,676,2.727272727272727,18.0,11.0,1.0,0.0,10.0,重要发展客户
117718025,28,4573,2.830769230769231,12.0,65.0,0.0,1.0,1.0,重要保持客户
117743125,27,298,,,,,,,
117765542,29,836,3.0,15.0,8.0,0.0,0.0,0.0,重要挽留客户
117779747,30,755,3.0,14.0,6.0,0.0,0.0,0.0,重要挽留客户
117785317,30,1819,3.0,29.0,4.0,1.0,0.0,10.0,重要发展客户
117801453,30,3927,3.0,18.0,19.0,1.0,1.0,11.0,重要价值客户
117829483,25,838,2.967741935483871,26.0,31.0,1.0,1.0,11.0,重要价值客户
117835170,7,115,,,,,,,
117847636,15,13,,,,,,,
117849060,29,213,,,,,,,
117863267,30,1545,3.0,15.0,10.0,0.0,0.0,0.0,重要挽留客户
117873394,24,1316,3.0,29.0,2.0,1.0,0.0,10.0,重要发展客户
117888464,30,904,3.0,25.0,3.0,1.0,0.0,10.0,重要发展客户
117902605,30,6229,3.0,19.0,34.0,1.0,1.0,11.0,重要价值客户
117903708,30,2732,2.966666666666667,13.0,30.0,0.0,1.0,1.0,重要保持客户
117929882,29,2351,2.806451612903226,12.0,31.0,0.0,1.0,1.0,重要保持客户
117932070,16,99,,,,,,,
117954942,20,474,2.8181818181818183,18.0,11.0,1.0,0.0,10.0,重要发展客户
117956367,29,881,2.88,13.0,25.0,0.0,1.0,1.0,重要保持客户
117957849,30,453,2.6875,12.0,16.0,0.0,1.0,1.0,重要保持客户
117961451,30,5795,2.9642857142857144,18.0,28.0,1.0,1.0,11.0,重要价值客户
117961527,10,60,3.0,20.0,5.0,1.0,0.0,10.0,重要发展客户
117968156,30,2507,2.9318181818181817,12.0,44.0,0.0,1.0,1.0,重要保持客户
117970006,29,1592,2.6666666666666665,19.0,9.0,1.0,0.0,10.0,重要发展客户
117970569,29,676,3.0,18.0,4.0,1.0,0.0,10.0,重要发展客户
117973406,30,1148,2.625,14.0,8.0,0.0,0.0,0.0,重要挽留客户
117977942,30,3222,3.0,14.0,8.0,0.0,0.0,0.0,重要挽留客户
117978928,27,30,,,,,,,
117992339,30,1083,2.7777777777777777,25.0,18.0,1.0,1.0,11.0,重要价值客户
118051332,29,471,3.0,14.0,7.0,0.0,0.0,0.0,重要挽留客户
118051628,25,2151,2.6808510638297873,14.0,47.0,0.0,1.0,1.0,重要保持客户
118056074,13,412,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
118056913,30,3877,2.88,13.0,25.0,0.0,1.0,1.0,重要保持客户
118057214,29,306,3.0,19.0,7.0,1.0,0.0,10.0,重要发展客户
118061360,30,2888,2.4098360655737703,13.0,61.0,0.0,1.0,1.0,重要保持客户
118065338,25,319,2.8,36.0,5.0,1.0,0.0,10.0,重要发展客户
118077093,25,1242,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
118095983,30,1226,3.0,14.0,10.0,0.0,0.0,0.0,重要挽留客户
118108228,28,726,3.0,30.0,2.0,1.0,0.0,10.0,重要发展客户
118149559,25,113,,,,,,,
118152898,30,1834,2.7142857142857144,13.0,21.0,0.0,1.0,1.0,重要保持客户
118155586,30,2121,2.857142857142857,18.0,7.0,1.0,0.0,10.0,重要发展客户
118159372,30,90,3.0,32.0,2.0,1.0,0.0,10.0,重要发展客户
118168018,30,644,3.0,13.0,12.0,0.0,0.0,0.0,重要挽留客户
118193939,29,788,3.0,18.0,9.0,1.0,0.0,10.0,重要发展客户
118194231,30,770,2.7857142857142856,12.0,42.0,0.0,1.0,1.0,重要保持客户
118208713,28,800,3.0,36.0,1.0,1.0,0.0,10.0,重要发展客户
118213394,29,626,2.857142857142857,15.0,14.0,0.0,1.0,1.0,重要保持客户
118228924,25,593,2.888888888888889,17.0,9.0,0.0,0.0,0.0,重要挽留客户
118282748,30,2246,2.870967741935484,12.0,31.0,0.0,1.0,1.0,重要保持客户
118289685,11,27,,,,,,,
118309715,28,343,1.5,18.0,2.0,1.0,0.0,10.0,重要发展客户
118310551,29,864,2.8,14.0,5.0,0.0,0.0,0.0,重要挽留客户
118330286,30,8203,3.0,18.0,20.0,1.0,1.0,11.0,重要价值客户
118356281,30,2162,3.0,12.0,27.0,0.0,1.0,1.0,重要保持客户
118372628,6,21,3.0,30.0,1.0,1.0,0.0,10.0,重要发展客户
118402025,27,172,3.0,14.0,10.0,0.0,0.0,0.0,重要挽留客户
118425520,30,1825,3.0,16.0,25.0,0.0,1.0,1.0,重要保持客户
118427343,26,284,3.0,38.0,1.0,1.0,0.0,10.0,重要发展客户
118433993,30,2418,2.986111111111111,12.0,72.0,0.0,1.0,1.0,重要保持客户
118460273,30,257,2.8333333333333335,15.0,6.0,0.0,0.0,0.0,重要挽留客户
118461733,29,1064,2.6666666666666665,35.0,3.0,1.0,0.0,10.0,重要发展客户
118465665,30,1421,3.0,16.0,33.0,0.0,1.0,1.0,重要保持客户
118476662,0,14,,,,,,,
118495978,29,1246,2.8947368421052633,13.0,19.0,0.0,1.0,1.0,重要保持客户
118506832,24,585,3.0,20.0,5.0,1.0,0.0,10.0,重要发展客户
118516573,28,692,3.0,28.0,3.0,1.0,0.0,10.0,重要发展客户
118522478,30,1022,3.0,12.0,3.0,0.0,0.0,0.0,重要挽留客户
118525064,30,3333,3.0,22.0,2.0,1.0,0.0,10.0,重要发展客户
118536510,30,915,3.0,18.0,13.0,1.0,0.0,10.0,重要发展客户
118539630,30,480,2.857142857142857,12.0,7.0,0.0,0.0,0.0,重要挽留客户
118545642,30,1427,2.8461538461538463,14.0,13.0,0.0,0.0,0.0,重要挽留客户
118562385,16,286,3.0,15.0,2.0,0.0,0.0,0.0,重要挽留客户
118562608,30,2617,2.793103448275862,32.0,29.0,1.0,1.0,11.0,重要价值客户
118582594,30,673,2.5,13.0,14.0,0.0,1.0,1.0,重要保持客户
118594705,28,98,3.0,19.0,2.0,1.0,0.0,10.0,重要发展客户
118635428,30,2661,2.8,13.0,20.0,0.0,1.0,1.0,重要保持客户
118639068,23,555,2.0,22.0,1.0,1.0,0.0,10.0,重要发展客户
118660140,23,68,,,,,,,
118661338,30,202,2.75,23.0,8.0,1.0,0.0,10.0,重要发展客户
118693328,19,451,3.0,18.0,2.0,1.0,0.0,10.0,重要发展客户
118700439,29,721,2.6666666666666665,18.0,3.0,1.0,0.0,10.0,重要发展客户
118710828,19,189,3.0,19.0,10.0,1.0,0.0,10.0,重要发展客户
118716181,30,924,2.764705882352941,18.0,17.0,1.0,1.0,11.0,重要价值客户
118741945,11,58,,,,,,,
118745234,21,461,,,,,,,
118767149,20,6,,,,,,,
118770004,29,1463,2.9523809523809526,17.0,21.0,0.0,1.0,1.0,重要保持客户
118774009,28,776,,,,,,,
118779051,29,167,,,,,,,
118781454,29,1330,3.0,14.0,31.0,0.0,1.0,1.0,重要保持客户
118802168,27,1194,2.6363636363636362,12.0,11.0,0.0,0.0,0.0,重要挽留客户
118807074,30,1324,2.6923076923076925,12.0,13.0,0.0,0.0,0.0,重要挽留客户
118814309,30,5058,2.8823529411764706,15.0,17.0,0.0,1.0,1.0,重要保持客户
118836508,6,39,,,,,,,
118839375,25,1340,3.0,18.0,11.0,1.0,0.0,10.0,重要发展客户
118888496,23,296,3.0,20.0,1.0,1.0,0.0,10.0,重要发展客户
118911721,30,539,2.909090909090909,15.0,22.0,0.0,1.0,1.0,重要保持客户
118915419,25,109,,,,,,,
118960775,26,1575,2.9130434782608696,22.0,23.0,1.0,1.0,11.0,重要价值客户
118986002,30,2063,2.8333333333333335,16.0,12.0,0.0,0.0,0.0,重要挽留客户
118994463,2,19,,,,,,,
118996710,27,1110,3.0,24.0,5.0,1.0,0.0,10.0,重要发展客户
119053698,29,1178,3.0,15.0,5.0,0.0,0.0,0.0,重要挽留客户
119084219,30,1552,2.9,21.0,10.0,1.0,0.0,10.0,重要发展客户
119091459,17,145,3.0,16.0,3.0,0.0,0.0,0.0,重要挽留客户
119092054,27,378,2.8181818181818183,18.0,11.0,1.0,0.0,10.0,重要发展客户
119112558,27,378,3.0,42.0,2.0,1.0,0.0,10.0,重要发展客户
119113372,28,779,2.8461538461538463,12.0,26.0,0.0,1.0,1.0,重要保持客户
119115304,30,3250,2.888888888888889,14.0,9.0,0.0,0.0,0.0,重要挽留客户
119121582,30,2365,2.7333333333333334,13.0,30.0,0.0,1.0,1.0,重要保持客户
119122882,30,1110,2.966666666666667,14.0,30.0,0.0,1.0,1.0,重要保持客户
119125010,27,61,,,,,,,
119133751,30,2350,2.8333333333333335,18.0,12.0,1.0,0.0,10.0,重要发展客户
119137734,28,2167,3.0,14.0,11.0,0.0,0.0,0.0,重要挽留客户
119149297,30,5110,2.9411764705882355,14.0,17.0,0.0,1.0,1.0,重要保持客户
119157607,28,571,2.7142857142857144,18.0,21.0,1.0,1.0,11.0,重要价值客户
119160278,30,2802,2.6363636363636362,18.0,11.0,1.0,0.0,10.0,重要发展客户
119168750,22,108,3.0,35.0,1.0,1.0,0.0,10.0,重要发展客户
119191477,30,3078,3.0,12.0,4.0,0.0,0.0,0.0,重要挽留客户
119257966,30,524,3.0,19.0,8.0,1.0,0.0,10.0,重要发展客户
119278510,30,1240,2.685185185185185,12.0,54.0,0.0,1.0,1.0,重要保持客户
119318284,28,684,3.0,13.0,4.0,0.0,0.0,0.0,重要挽留客户
119337753,30,746,2.857142857142857,15.0,7.0,0.0,0.0,0.0,重要挽留客户
119373765,30,177,2.6666666666666665,12.0,3.0,0.0,0.0,0.0,重要挽留客户
119377973,30,2916,2.95,12.0,20.0,0.0,1.0,1.0,重要保持客户
119389169,30,739,3.0,16.0,6.0,0.0,0.0,0.0,重要挽留客户
119389676,30,2042,2.9411764705882355,16.0,17.0,0.0,1.0,1.0,重要保持客户
119401585,29,2428,2.9183673469387754,13.0,49.0,0.0,1.0,1.0,重要保持客户
119416849,29,2001,3.0,14.0,11.0,0.0,0.0,0.0,重要挽留客户
119432472,30,721,2.857142857142857,18.0,7.0,1.0,0.0,10.0,重要发展客户
119470128,23,295,2.5,20.0,6.0,1.0,0.0,10.0,重要发展客户
119500931,30,1425,2.823529411764706,13.0,17.0,0.0,1.0,1.0,重要保持客户
119510763,12,100,2.6666666666666665,13.0,6.0,0.0,0.0,0.0,重要挽留客户
119531521,30,1029,2.0,20.0,1.0,1.0,0.0,10.0,重要发展客户
119536261,30,251,3.0,12.0,6.0,0.0,0.0,0.0,重要挽留客户
119590306,29,783,2.7,17.0,10.0,0.0,0.0,0.0,重要挽留客户
119613555,15,41,3.0,20.0,4.0,1.0,0.0,10.0,重要发展客户
119616442,30,458,1.8333333333333333,12.0,6.0,0.0,0.0,0.0,重要挽留客户
119622861,21,179,3.0,18.0,2.0,1.0,0.0,10.0,重要发展客户
119625026,30,435,2.8,13.0,10.0,0.0,0.0,0.0,重要挽留客户
119627646,30,3134,2.9523809523809526,14.0,42.0,0.0,1.0,1.0,重要保持客户
119638820,28,168,,,,,,,
119645898,30,1781,3.0,12.0,3.0,0.0,0.0,0.0,重要挽留客户
119652192,30,4626,2.923076923076923,15.0,26.0,0.0,1.0,1.0,重要保持客户
119653720,30,5302,2.8472222222222223,15.0,72.0,0.0,1.0,1.0,重要保持客户
119661272,28,150,2.75,13.0,4.0,0.0,0.0,0.0,重要挽留客户
119675939,30,2959,2.962962962962963,14.0,27.0,0.0,1.0,1.0,重要保持客户
119680525,27,457,3.0,12.0,10.0,0.0,0.0,0.0,重要挽留客户
119680979,30,529,3.0,12.0,9.0,0.0,0.0,0.0,重要挽留客户
119681430,30,6026,2.914285714285714,14.0,35.0,0.0,1.0,1.0,重要保持客户
119687214,30,3390,2.8461538461538463,20.0,13.0,1.0,0.0,10.0,重要发展客户
119687381,6,65,,,,,,,
119725932,29,1204,,,,,,,
119732530,26,336,3.0,37.0,5.0,1.0,0.0,10.0,重要发展客户
119759842,30,702,3.0,18.0,6.0,1.0,0.0,10.0,重要发展客户
119765198,29,365,2.8,15.0,5.0,0.0,0.0,0.0,重要挽留客户
119765398,19,320,3.0,29.0,4.0,1.0,0.0,10.0,重要发展客户
119773138,29,395,2.875,12.0,8.0,0.0,0.0,0.0,重要挽留客户
119783832,29,1364,2.84,12.0,25.0,0.0,1.0,1.0,重要保持客户
119793858,28,2237,3.0,24.0,7.0,1.0,0.0,10.0,重要发展客户
119820357,6,75,2.625,18.0,8.0,1.0,0.0,10.0,重要发展客户
119836118,26,73,2.0,26.0,1.0,1.0,0.0,10.0,重要发展客户
119841558,29,249,3.0,23.0,3.0,1.0,0.0,10.0,重要发展客户
119865308,29,349,,,,,,,
119879079,30,2480,2.6666666666666665,13.0,33.0,0.0,1.0,1.0,重要保持客户
119916622,29,209,2.7,32.0,10.0,1.0,0.0,10.0,重要发展客户
119945707,30,1074,2.933333333333333,16.0,15.0,0.0,1.0,1.0,重要保持客户
119949716,28,558,3.0,14.0,4.0,0.0,0.0,0.0,重要挽留客户
119957219,29,1234,3.0,27.0,6.0,1.0,0.0,10.0,重要发展客户
119990802,30,2948,2.9565217391304346,15.0,23.0,0.0,1.0,1.0,重要保持客户
120013837,24,704,1.0,30.0,1.0,1.0,0.0,10.0,重要发展客户
120038389,21,287,,,,,,,
120060551,12,314,3.0,23.0,1.0,1.0,0.0,10.0,重要发展客户
120078898,25,520,3.0,18.0,13.0,1.0,0.0,10.0,重要发展客户
120088923,29,1497,3.0,30.0,2.0,1.0,0.0,10.0,重要发展客户
120142224,30,429,2.75,20.0,8.0,1.0,0.0,10.0,重要发展客户
120148968,30,1272,2.9285714285714284,30.0,14.0,1.0,1.0,11.0,重要价值客户
120154530,28,428,3.0,18.0,11.0,1.0,0.0,10.0,重要发展客户
120159915,17,138,2.5,27.0,2.0,1.0,0.0,10.0,重要发展客户
120169983,19,44,,,,,,,
120179448,29,614,2.64,15.0,25.0,0.0,1.0,1.0,重要保持客户
120193112,30,659,,,,,,,
120206620,29,1084,3.0,13.0,14.0,0.0,1.0,1.0,重要保持客户
120212107,7,272,,,,,,,
120215742,29,1701,2.875,13.0,8.0,0.0,0.0,0.0,重要挽留客户
120305341,30,2861,2.945945945945946,15.0,37.0,0.0,1.0,1.0,重要保持客户
120313286,29,2331,2.9591836734693877,18.0,49.0,1.0,1.0,11.0,重要价值客户
120321894,30,4600,3.0,14.0,10.0,0.0,0.0,0.0,重要挽留客户
120323515,30,401,3.0,18.0,8.0,1.0,0.0,10.0,重要发展客户
120329032,30,4880,2.8275862068965516,14.0,29.0,0.0,1.0,1.0,重要保持客户
120330409,29,1150,2.9,15.0,10.0,0.0,0.0,0.0,重要挽留客户
120337889,29,954,2.5555555555555554,12.0,9.0,0.0,0.0,0.0,重要挽留客户
120346962,30,2962,2.888888888888889,13.0,27.0,0.0,1.0,1.0,重要保持客户
120347417,30,891,2.909090909090909,18.0,11.0,1.0,0.0,10.0,重要发展客户
120371298,27,489,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
120377968,30,1929,3.0,15.0,12.0,0.0,0.0,0.0,重要挽留客户
120378933,30,3508,2.903225806451613,12.0,31.0,0.0,1.0,1.0,重要保持客户
120392116,30,127,3.0,16.0,2.0,0.0,0.0,0.0,重要挽留客户
120416898,30,493,2.7,13.0,10.0,0.0,0.0,0.0,重要挽留客户
120426603,25,212,,,,,,,
120433755,30,3212,2.85,13.0,20.0,0.0,1.0,1.0,重要保持客户
120443445,30,1761,2.5,24.0,4.0,1.0,0.0,10.0,重要发展客户
120447169,28,630,3.0,13.0,4.0,0.0,0.0,0.0,重要挽留客户
120450577,30,1648,3.0,20.0,8.0,1.0,0.0,10.0,重要发展客户
120455996,18,566,3.0,23.0,4.0,1.0,0.0,10.0,重要发展客户
120457819,30,3882,3.0,17.0,18.0,0.0,1.0,1.0,重要保持客户
120512456,30,266,,,,,,,
120513537,15,347,2.5,18.0,6.0,1.0,0.0,10.0,重要发展客户
120520313,28,266,,,,,,,
120530344,23,288,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
120560904,30,1024,2.9411764705882355,14.0,17.0,0.0,1.0,1.0,重要保持客户
120594014,29,2666,3.0,14.0,23.0,0.0,1.0,1.0,重要保持客户
120594609,30,1599,2.909090909090909,12.0,11.0,0.0,0.0,0.0,重要挽留客户
120609448,30,888,3.0,18.0,5.0,1.0,0.0,10.0,重要发展客户
120613535,27,298,3.0,41.0,1.0,1.0,0.0,10.0,重要发展客户
120622797,22,30,,,,,,,
120622810,30,2441,2.75,14.0,32.0,0.0,1.0,1.0,重要保持客户
120644916,10,30,3.0,32.0,1.0,1.0,0.0,10.0,重要发展客户
120651840,30,515,3.0,18.0,4.0,1.0,0.0,10.0,重要发展客户
120662972,29,684,2.909090909090909,27.0,11.0,1.0,0.0,10.0,重要发展客户
120668928,30,1260,3.0,18.0,20.0,1.0,1.0,11.0,重要价值客户
120682885,30,881,3.0,23.0,7.0,1.0,0.0,10.0,重要发展客户
